item_id,item_name,item_brand,item_variant,item_category,item_price,item_quantity,item_revenue,item_location_id,item_list_id,item_list_name,item_list_position,promotion_name,therapist_name,license_type,primary_modality,primary_specialty,session_rate,weekly_open_slots,accepting_new_clients,location_id
9197423,Google SF Campus Tote,Google,,Home/Campus Collection/,11,1,,(not set),(not set),(not set),1,(not set),"Ethan Brown, LMFT",LMFT,Solution-Focused,Stress & Burnout,150,1,TRUE,CA-BayArea
9197424,Google SF Campus Lapel Pin,Google,,,6,1,,(not set),(not set),(not set),3,(not set),"Ava Williams, LMFT",LMFT,CBT,Sleep,120,1,TRUE,CA-BayArea
9197424,Google SF Campus Lapel Pin,Google,Single Option Only,Campus Collection,4,1,4,(not set),(not set),(not set),(not set),,"Ava Williams, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,CA-BayArea
9197426,Google SF Campus Bottle,Google,,,20,1,,(not set),7212067500,Not available in demo dataset,10,(not set),"Jun Miller, LMFT",LMFT,EMDR,Life Transitions,150,1,TRUE,CA-LA
9197426,Google SF Campus Bottle,Google,Single Option Only,Campus Collection,11,1,11,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Miller, LMFT",LMFT,Mindfulness-based,Grief,150,1,TRUE,CA-LA
9197427,Google SF Campus Mug,Google,Single Option Only,Campus Collection,7,2,13,(not set),(not set),(not set),(not set),,"Omar Wilson, LMFT",LMFT,Mindfulness-based,Grief,120,2,TRUE,Telehealth-US
9197456,Google Super G Tumbler (Red Lid),,,Home/Eco-Friendly/,28,1,,(not set),(not set),(not set),9,(not set),"Emily Lee, PhD",Psychologist (PhD),IFS,Stress & Burnout,180,1,TRUE,NY-NYC
9197456,Google Super G Tumbler (Red Lid),,Single Option Only,Lifestyle,28,1,28,(not set),(not set),Not available in demo dataset,(not set),Reach New Heights,"Emily Lee, PhD",Psychologist (PhD),Mindfulness-based,Sleep,180,1,TRUE,NY-NYC
9197457,Google Super G Tumbler (Blue Lid),Google,,Home/Eco-Friendly/,28,1,,(not set),(not set),Not available in demo dataset,10,(not set),"Luis Davis, LMFT",LMFT,DBT,Stress & Burnout,180,1,TRUE,Telehealth-US
9197457,Google Super G Tumbler (Blue Lid),Google,Single Option Only,Lifestyle,28,1,28,(not set),(not set),Not available in demo dataset,(not set),,"Luis Davis, LMFT",LMFT,Mindfulness-based,Sleep,180,1,TRUE,Telehealth-US
9197544,Google PNW Campus Ladies Tee,Google,MD,Home/Campus Collection/,25,1,,(not set),(not set),Not available in demo dataset,1,Google Mural Collection,"Maya Williams, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,Telehealth-US
9197544,Google PNW Campus Ladies Tee,Google,SM,Home/Campus Collection/,25,1,,(not set),(not set),Not available in demo dataset,1,(not set),"Maya Williams, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,Telehealth-US
9197544,Google PNW Campus Ladies Tee,Google,XL,Home/Campus Collection/,25,1,,(not set),(not set),(not set),1,(not set),"Maya Williams, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,Telehealth-US
9197560,Google PNW Campus Ladies Tee,Google,SM,Clearance,14,1,14,(not set),(not set),(not set),(not set),(not set),"Emily Martinez, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,Telehealth-US
9197561,Google PNW Campus Ladies Tee,Google,MD,Clearance,14,1,14,(not set),(not set),(not set),(not set),Complete Your Collection,"Emily Lee, LMFT",LMFT,EMDR,Depression,150,1,TRUE,WA-Seattle
9197562,Google PNW Campus Ladies Tee,Google,LG,Clearance,18,1,18,(not set),(not set),(not set),(not set),,"Chloe Davis, LMFT",LMFT,IFS,Depression,150,1,TRUE,NY-NYC
9197563,Google PNW Campus Ladies Tee,Google,XL,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),(not set),"Priya Moore, LMFT",LMFT,EMDR,Depression,150,1,TRUE,NY-NYC
9197564,Google PNW Campus Ladies Tee,Google,2XL,Clearance,18,1,18,(not set),(not set),(not set),(not set),,"Marcus Garcia, LMFT",LMFT,CBT,Depression,150,1,TRUE,WA-Seattle
9197565,Google PNW Campus Tote,Google,Single Option Only,Campus Collection,6,1,6,(not set),(not set),(not set),(not set),(not set),"Omar Moore, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9197565,Google PNW Campus Tote,Google,,Home/Campus Collection/,11,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Omar Moore, LMFT",LMFT,IFS,Stress & Burnout,150,1,TRUE,NY-NYC
9197566,Google PNW Campus Lapel Pin,Google,Single Option Only,Campus Collection,3,1,3,(not set),(not set),Not available in demo dataset,(not set),,"Jun Thomas, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,CA-BayArea
9197566,Google PNW Campus Lapel Pin,Google,,Home/Campus Collection/,6,1,,(not set),(not set),(not set),3,(not set),"Jun Thomas, LMFT",LMFT,DBT,Stress & Burnout,120,1,TRUE,CA-BayArea
9197567,Google PNW Campus Sticker,Google,,,2,1,,(not set),(not set),(not set),7,Complete Your Collection,"Leila Nguyen, LMFT",LMFT,ACT,Career Stress,120,1,TRUE,NY-NYC
9197567,Google PNW Campus Sticker,Google,Single Option Only,Campus Collection,1,1,1,(not set),(not set),(not set),(not set),,"Leila Nguyen, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9197568,Google PNW Campus Bottle,Google,Single Option Only,,11,2,22,(not set),(not set),Not available in demo dataset,(not set),,"Rina Kim, LMFT",LMFT,Mindfulness-based,Sleep,150,2,TRUE,NY-NYC
9197568,Google PNW Campus Bottle,Google,,Home/Sale/,20,1,,(not set),(not set),(not set),5,(not set),"Rina Kim, LMFT",LMFT,Mindfulness-based,Stress & Burnout,150,1,TRUE,NY-NYC
9197569,Google PNW Campus Mug,Google,Single Option Only,Campus Collection,7,1,7,(not set),(not set),Not available in demo dataset,(not set),,"Sofia Martinez, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,Telehealth-US
9197569,Google PNW Campus Mug,Google,,Home/Campus Collection/,12,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Sofia Martinez, LMFT",LMFT,EMDR,Stress & Burnout,150,1,TRUE,Telehealth-US
9197570,Google Seattle Campus Unisex Tee,Google,MD,Home/Campus Collection/,25,1,,(not set),82642725131,Not available in demo dataset,1,(not set),"Hiro Davis, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,LG,Home/Campus Collection/,25,1,,(not set),82642725131,Not available in demo dataset,1,Google Mural Collection,"Hiro Davis, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,2XL,Home/Campus Collection/,25,1,,(not set),(not set),(not set),1,Act Responsible,"Hiro Davis, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,Choose Size,Home/Campus Collection/,25,1,,(not set),82642725131,Not available in demo dataset,1,(not set),"Hiro Davis, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,3XL,Home/Campus Collection/,25,1,,(not set),82642725131,Not available in demo dataset,1,(not set),"Hiro Davis, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,SM,Home/Sale/,25,1,,(not set),(not set),(not set),1,(not set),"Hiro Davis, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-BayArea
9197570,Google Seattle Campus Unisex Tee,Google,XL,Home/Sale/,25,1,,(not set),82642725131,Not available in demo dataset,4,(not set),"Hiro Davis, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-BayArea
9197571,Google Seattle Campus Ladies Tee,Google,MD,Home/Campus Collection/,25,1,,(not set),35363536598,Not available in demo dataset,2,(not set),"Chloe Williams, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-LA
9197571,Google Seattle Campus Ladies Tee,Google,LG,Home/Campus Collection/,25,1,,(not set),35363536598,Not available in demo dataset,2,(not set),"Chloe Williams, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,CA-LA
9197571,Google Seattle Campus Ladies Tee,Google,SM,Home/Sale/,25,1,,(not set),35363536598,Not available in demo dataset,5,(not set),"Chloe Williams, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-LA
9197573,Google Seattle Campus Unisex Tee,Google,SM,Clearance,14,1,28,(not set),(not set),Not available in demo dataset,(not set),(not set),"Emily Brown, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,CA-LA
9197579,Google Seattle Campus Ladies Tee,Google,SM,Clearance,14,1,14,(not set),(not set),(not set),(not set),Not available in demo dataset,"Marcus Johnson, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,CA-BayArea
9197581,Google Seattle Campus Ladies Tee,Google,LG,Clearance,14,1,14,(not set),(not set),(not set),(not set),Not available in demo dataset,"Kenji Nguyen, LMFT",LMFT,IFS,Depression,150,1,TRUE,WA-Seattle
9197584,Google Seattle Campus Lapel Pin,Google,Single Option Only,Campus Collection,3,1,4,(not set),(not set),Not available in demo dataset,(not set),(not set),"Chloe Williams, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9197584,Google Seattle Campus Lapel Pin,Google,,Home/Campus Collection/,6,1,,(not set),(not set),(not set),3,(not set),"Chloe Williams, LMFT",LMFT,ACT,Stress & Burnout,120,1,TRUE,NY-NYC
9197585,Google Seattle Campus Sticker,Google,Single Option Only,Campus Collection,1,3,3,(not set),(not set),Not available in demo dataset,(not set),,"Omar Hernandez, LMFT",LMFT,Mindfulness-based,Grief,120,3,TRUE,WA-Seattle
9197585,Google Seattle Campus Sticker,Google,,Home/Campus Collection/,2,1,,(not set),(not set),(not set),4,(not set),"Omar Hernandez, LMFT",LMFT,DBT,Stress & Burnout,120,1,TRUE,WA-Seattle
9197586,Google Seattle Campus Mug,Google,Single Option Only,Campus Collection,7,1,7,(not set),(not set),Not available in demo dataset,(not set),,"Omar Garcia, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,NY-NYC
9197586,Google Seattle Campus Mug,Google,,Home/Campus Collection/,12,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Omar Garcia, LMFT",LMFT,Mindfulness-based,Stress & Burnout,150,1,TRUE,NY-NYC
9197587,Google Kirkland Campus Unisex Tee,Google,MD,,25,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Marcus Miller, LMFT",LMFT,EMDR,Trauma/PTSD,180,1,TRUE,CA-BayArea
9197587,Google Kirkland Campus Unisex Tee,Google,XL,Home/Campus Collection/,25,1,,(not set),(not set),(not set),1,Reach New Heights,"Marcus Miller, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-BayArea
9197587,Google Kirkland Campus Unisex Tee,Google,LG,Home/Sale/,25,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Marcus Miller, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,CA-BayArea
9197587,Google Kirkland Campus Unisex Tee,Google,3XL,Home/Sale/,25,1,,(not set),(not set),Not available in demo dataset,5,(not set),"Marcus Miller, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,CA-BayArea
9197588,Google Kirkland Campus Ladies Tee,Google,MD,Home/Campus Collection/,25,1,,(not set),91147583528,Not available in demo dataset,2,(not set),"Kenji Nguyen, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,CA-BayArea
9197588,Google Kirkland Campus Ladies Tee,Google,SM,Home/Campus Collection/,25,1,,(not set),(not set),Not available in demo dataset,2,(not set),"Kenji Nguyen, LMFT",LMFT,Solution-Focused,Stress & Burnout,180,1,TRUE,CA-BayArea
9197590,Google Kirkland Campus Unisex Tee,Google,SM,Clearance,14,1,14,(not set),(not set),(not set),(not set),,"Noah Brown, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,NY-NYC
9197591,Google Kirkland Campus Unisex Tee,Google,MD,Clearance,18,1,28,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ethan Patel, LMFT",LMFT,EMDR,Depression,150,1,TRUE,WA-Seattle
9197592,Google Kirkland Campus Unisex Tee,Google,LG,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),(not set),"Ethan Garcia, LMFT",LMFT,IFS,Depression,150,1,TRUE,WA-Seattle
9197595,Google Kirkland Campus Unisex Tee,Google,3XL,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),,"Leila Williams, LMFT",LMFT,ACT,Depression,150,1,TRUE,Telehealth-US
9197596,Google Kirkland Campus Ladies Tee,Google,SM,Clearance,14,1,14,(not set),(not set),(not set),(not set),,"Jun Jackson, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,NY-NYC
9197597,Google Kirkland Campus Ladies Tee,Google,MD,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),Not available in demo dataset,"Priya Moore, LMFT",LMFT,EMDR,Depression,150,1,TRUE,WA-Seattle
9197598,Google Kirkland Campus Ladies Tee,Google,LG,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),,"Aiko Martinez, LMFT",LMFT,IFS,Depression,150,1,TRUE,NY-NYC
9197600,Google Kirkland Campus Ladies Tee,Google,2XL,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sara Hernandez, LMFT",LMFT,CBT,Depression,150,1,TRUE,CA-BayArea
9197601,Google Kirkland Campus Lapel Pin,Google,Single Option Only,Campus Collection,3,3,3,(not set),(not set),Not available in demo dataset,(not set),(not set),"Hiro Wilson, LMFT",LMFT,Mindfulness-based,Grief,120,3,TRUE,WA-Seattle
9197601,Google Kirkland Campus Lapel Pin,Google,,Home/Campus Collection/,6,1,,(not set),(not set),(not set),3,(not set),"Hiro Wilson, LMFT",LMFT,IFS,Stress & Burnout,120,1,TRUE,WA-Seattle
9197602,Google Kirkland Campus Sticker,Google,Single Option Only,Campus Collection,1,3,3,(not set),(not set),Not available in demo dataset,(not set),,"Leila Kim, LMFT",LMFT,Mindfulness-based,Grief,120,3,TRUE,CA-BayArea
9197602,Google Kirkland Campus Sticker,Google,,Home/Campus Collection/,2,1,,(not set),(not set),(not set),3,(not set),"Leila Kim, LMFT",LMFT,CBT,Stress & Burnout,120,1,TRUE,CA-BayArea
9197603,Google Kirkland Campus Mug,Google,Single Option Only,Campus Collection,7,5,34,(not set),(not set),Not available in demo dataset,(not set),,"Leila Hernandez, LMFT",LMFT,Mindfulness-based,Grief,120,5,TRUE,WA-Seattle
9197603,Google Kirkland Campus Mug,Google,,Home/Campus Collection/,12,3,,(not set),(not set),(not set),5,(not set),"Leila Hernandez, LMFT",LMFT,EMDR,Stress & Burnout,150,3,TRUE,WA-Seattle
9197604,Google Bellevue Campus Sticker,Google,,,2,1,,(not set),(not set),(not set),11,Reach New Heights,"Marcus Brown, LMFT",LMFT,DBT,Trauma/PTSD,120,1,TRUE,Telehealth-US
9197604,Google Bellevue Campus Sticker,Google,Single Option Only,Campus Collection,1,1,1,(not set),(not set),Not available in demo dataset,(not set),,"Marcus Brown, LMFT",LMFT,Mindfulness-based,Grief,120,1,TRUE,Telehealth-US
9197702,Google PNW Campus Zip Hoodie,Google,SM,Home/Campus Collection/,58,1,,(not set),(not set),Not available in demo dataset,7,Google Mural Collection,"Chloe Martinez, LMFT",LMFT,Solution-Focused,Stress & Burnout,220,1,TRUE,CA-BayArea
9197702,Google PNW Campus Zip Hoodie,Google,LG,Home/Campus Collection/,58,1,,(not set),(not set),(not set),7,Google Mural Collection,"Chloe Martinez, LMFT",LMFT,IFS,Stress & Burnout,220,1,TRUE,CA-BayArea
9197702,Google PNW Campus Zip Hoodie,Google,3XL,Home/Campus Collection/,58,1,,(not set),72728643873,Not available in demo dataset,7,Complete Your Collection,"Chloe Martinez, LMFT",LMFT,ACT,Stress & Burnout,220,1,TRUE,CA-BayArea
9197702,Google PNW Campus Zip Hoodie,Google,XL,Home/Sale/,58,1,,(not set),(not set),(not set),6,(not set),"Chloe Martinez, LMFT",LMFT,EMDR,Stress & Burnout,220,1,TRUE,CA-BayArea
9197703,Google PNW Campus Unisex Tee,Google,MD,Home/Campus Collection/,25,1,,(not set),(not set),Not available in demo dataset,8,Google Mural Collection,"Sara Johnson, LMFT",LMFT,EMDR,Stress & Burnout,180,1,TRUE,WA-Seattle
9197703,Google PNW Campus Unisex Tee,Google,LG,Home/Campus Collection/,25,1,,(not set),71021986722,(not set),8,Google Mural Collection,"Sara Johnson, LMFT",LMFT,IFS,Stress & Burnout,180,1,TRUE,WA-Seattle
9197703,Google PNW Campus Unisex Tee,Google,2XL,Home/Campus Collection/,25,1,,(not set),71021986722,Not available in demo dataset,8,Complete Your Collection,"Sara Johnson, LMFT",LMFT,CBT,Stress & Burnout,180,1,TRUE,WA-Seattle
9197703,Google PNW Campus Unisex Tee,Google,3XL,Home/Campus Collection/,25,1,,(not set),71021986722,Not available in demo dataset,8,(not set),"Sara Johnson, LMFT",LMFT,ACT,Stress & Burnout,180,1,TRUE,WA-Seattle
9197705,Google PNW Campus Zip Hoodie,Google,SM,Clearance,32,1,32,(not set),(not set),Not available in demo dataset,(not set),(not set),"Jun Anderson, LMFT",LMFT,Solution-Focused,Depression,180,1,TRUE,Telehealth-US
9197706,Google PNW Campus Zip Hoodie,Google,MD,Clearance,32,1,32,(not set),(not set),(not set),(not set),(not set),"Priya Lee, LMFT",LMFT,EMDR,Depression,180,1,TRUE,CA-LA
9197707,Google PNW Campus Zip Hoodie,Google,LG,Clearance,32,1,32,(not set),(not set),Not available in demo dataset,(not set),,"Luis Brown, LMFT",LMFT,IFS,Depression,180,1,TRUE,NY-NYC
9197708,Google PNW Campus Zip Hoodie,Google,XL,Clearance,41,1,41,(not set),(not set),Not available in demo dataset,(not set),,"Noah Garcia, LMFT",LMFT,EMDR,Depression,220,1,TRUE,CA-LA
9197711,Google PNW Campus Unisex Tee,Google,XS,Clearance,14,1,14,(not set),(not set),(not set),(not set),(not set),"Leila Williams, LMFT",LMFT,EMDR,Depression,150,1,TRUE,NY-NYC
9197712,Google PNW Campus Unisex Tee,Google,SM,Clearance,14,1,14,(not set),(not set),(not set),(not set),Not available in demo dataset,"Rina Williams, LMFT",LMFT,Solution-Focused,Depression,150,1,TRUE,NY-NYC
9197713,Google PNW Campus Unisex Tee,Google,MD,Clearance,14,1,14,(not set),(not set),Not available in demo dataset,(not set),(not set),"Chloe Williams, LMFT",LMFT,EMDR,Depression,150,1,TRUE,CA-BayArea
9197718,Google Incognito Zip Pack,Google,,,76,1,,(not set),(not set),(not set),10,(not set),"Chloe Nguyen, LMFT",LMFT,CBT,Relationship Issues,250,1,TRUE,CA-BayArea
9197718,Google Incognito Zip Pack,Google,Single Option Only,Bags,61,1,61,(not set),(not set),Not available in demo dataset,(not set),(not set),"Chloe Nguyen, LMFT",LMFT,Mindfulness-based,Life Transitions,250,1,TRUE,CA-BayArea
9197719,Google Incognito Laptop Organizer,Google,Single Option Only,Bags,56,1,56,(not set),(not set),Not available in demo dataset,(not set),(not set),"Sofia Lopez, LMFT",LMFT,Mindfulness-based,Life Transitions,220,1,TRUE,CA-BayArea
9197720,Google Incognito Dopp Kit V2,Google,,,48,1,,(not set),(not set),(not set),1,(not set),"Hiro Patel, LMFT",LMFT,Solution-Focused,Stress & Burnout,220,1,TRUE,WA-Seattle
9197720,Google Incognito Dopp Kit V2,Google,Single Option Only,Bags,38,1,38,(not set),(not set),Not available in demo dataset,(not set),(not set),"Hiro Patel, LMFT",LMFT,Mindfulness-based,Life Transitions,220,1,TRUE,WA-Seattle
9197759,Google Incognito Techpack V2,Google,Single Option Only,Bags,70,1,70,(not set),(not set),Not available in demo dataset,(not set),(not set),"Chloe Brown, LMFT",LMFT,Mindfulness-based,Life Transitions,250,1,TRUE,Telehealth-US
9197759,Google Incognito Techpack V2,Google,,Lifestyle/,88,1,,(not set),(not set),(not set),2,(not set),"Chloe Brown, LMFT",LMFT,Psychodynamic,Sleep,250,1,TRUE,Telehealth-US
9197810,Supernatural Paper Backpack,Google,,,58,1,,(not set),(not set),Not available in demo dataset,3,(not set),"Maya Tanaka, LMFT",LMFT,Mindfulness-based,Depression,220,1,TRUE,CA-LA
9197810,Supernatural Paper Backpack,Google,Single Option Only,Bags,58,1,58,(not set),(not set),Not available in demo dataset,(not set),(not set),"Maya Tanaka, LMFT",LMFT,Mindfulness-based,Life Transitions,220,1,TRUE,CA-LA
9197811,Google Medium Pet Collar (Red/Yellow),Google,,,35,1,,(not set),(not set),(not set),3,(not set),"Daniel Davis, LMFT",LMFT,EMDR,Parenting,180,1,TRUE,WA-Seattle
9197811,Google Medium Pet Collar (Red/Yellow),Google,Single Option Only,Accessories,28,1,28,(not set),(not set),(not set),(not set),,"Daniel Davis, LMFT",LMFT,Mindfulness-based,Self-esteem,180,1,TRUE,WA-Seattle
9197812,Google Large Pet Collar (Red/Yellow),Google,,,35,1,,(not set),(not set),(not set),6,(not set),"Marcus Sato, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,NY-NYC
9197812,Google Large Pet Collar (Red/Yellow),Google,Single Option Only,Accessories,35,1,35,(not set),(not set),(not set),(not set),(not set),"Marcus Sato, LMFT",LMFT,Mindfulness-based,Self-esteem,180,1,TRUE,NY-NYC
9197813,Google Medium Pet Leash (Red/Yellow),Google,,,35,1,,(not set),(not set),(not set),3,(not set),"Leila Johnson, LMFT",LMFT,EMDR,Anxiety,180,1,TRUE,CA-BayArea
9197813,Google Medium Pet Leash (Red/Yellow),Google,Single Option Only,Accessories,28,1,28,(not set),(not set),Not available in demo dataset,(not set),(not set),"Leila Johnson, LMFT",LMFT,Mindfulness-based,Self-esteem,180,1,TRUE,CA-BayArea
9197814,Google Large Pet Leash (Red/Yellow),Google,,,35,1,,(not set),53066922906,(not set),4,Act Responsible,"Leila Lee, LMFT",LMFT,Psychodynamic,Life Transitions,180,1,TRUE,Telehealth-US
